tweet_id,date,time,name,stage,source,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
689289219123089408,2016-01-19 00:00:00,2018-08-22 03:32:00,,,Twitter for iPhone,13.0,10.0,2476,1056,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://pbs.twimg.com/ext_tw_video_thumb/689289176076959744/pu/img/hEFkFtmMu_hkTlxK.jpg,1,Snowmobile,0.25464200000000003,False,Assault Rifle,0.129558,False,Rifle,0.110875,False
689283819090870273,2016-01-19 00:00:00,2018-08-22 03:10:00,Chipson,,Twitter for iPhone,9.0,10.0,3624,1250,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1,Scotch Terrier,0.267979,True,Affenpinscher,0.199619,True,Cairn,0.127469,True
689280876073582592,2016-01-19 00:00:00,2018-08-22 02:59:00,Herald,,Twitter for iPhone,10.0,10.0,2197,819,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,Chihuahua,0.6375460000000001,True,American Staffordshire Terrier,0.150694,True,Staffordshire Bullterrier,0.103953,True
689275259254616065,2016-01-19 00:00:00,2018-08-22 02:36:00,Lucky,,Twitter for iPhone,10.0,10.0,1273,285,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1,American Staffordshire Terrier,0.215161,True,Chesapeake Bay Retriever,0.0790509,True,Doberman,0.0702259,True
689154315265683456,2016-01-18 00:00:00,2018-08-22 18:36:00,,,Twitter for iPhone,9.0,10.0,3348,1128,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1,Cocker Spaniel,0.816044,True,Golden Retriever,0.054135400000000014,True,Airedale,0.0306481,True
689143371370250240,2016-01-18 00:00:00,2018-08-22 17:52:00,Trip,pupper,Twitter for iPhone,10.0,10.0,2232,579,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,English Springer,0.303781,True,Papillon,0.165132,True,Welsh Springer Spaniel,0.149051,True
688916208532455424,2016-01-18 00:00:00,2018-08-22 02:49:00,,pupper,Twitter for iPhone,11.0,10.0,3003,983,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1,Pembroke,0.430544,True,Red Fox,0.206576,False,Pomeranian,0.154352,True
688908934925697024,2016-01-18 00:00:00,2018-08-22 02:21:00,Clarence,,Twitter for iPhone,8.0,10.0,2310,874,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg,1,Crane,0.158859,False,Pier,0.13001600000000002,False,Bell Cote,0.0877414,False
688898160958271489,2016-01-18 00:00:00,2018-08-22 01:38:00,,,Twitter for iPhone,10.0,10.0,2307,890,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1,Ibizan Hound,0.8531700000000001,True,Chihuahua,0.0398973,True,Italian Greyhound,0.0352196,True
688894073864884227,2016-01-18 00:00:00,2018-08-22 01:22:00,Hamrick,pupper,Twitter for iPhone,7.0,10.0,2462,792,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg,1,Hog,0.669996,False,Guinea Pig,0.077347,False,Hamster,0.0623982,False
688828561667567616,2016-01-17 00:00:00,2018-08-22 21:01:00,Brad,,Twitter for iPhone,9.0,10.0,1508,420,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1,Cardigan,0.6142310000000001,True,Skunk,0.13939200000000002,False,Toilet Tissue,0.0311582,False
688804835492233216,2016-01-17 00:00:00,2018-08-22 19:27:00,,,Twitter for iPhone,12.0,10.0,1043,227,When you stumble but recover quickly cause your crush is watching. 12/10 https://t.co/PMeq6IedU7,https://pbs.twimg.com/media/CY8gWFRWUAAm1XL.jpg,3,Malinois,0.199512,True,German Shepherd,0.0967973,True,Saluki,0.0828482,True
688789766343622656,2016-01-17 00:00:00,2018-08-22 18:27:00,Pubert,,Twitter for iPhone,8.0,10.0,2434,759,Meet Pubert. He's a Kerplunk Rumplestilt. Cannot comprehend flower. Flawless tongue. 8/10 would pat head approvingly https://t.co/2TWxg0rgyG,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,American Staffordshire Terrier,0.5996600000000001,True,Staffordshire Bullterrier,0.380976,True,Bull Mastiff,0.00388902,True
688547210804498433,2016-01-17 00:00:00,2018-08-22 02:23:00,Frönq,,Twitter for iPhone,9.0,10.0,2862,789,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10 https://t.co/7ycWCUrjmZ,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1,Papillon,0.531279,True,Blenheim Spaniel,0.214197,True,Border Collie,0.0538399,True
688519176466644993,2016-01-17 00:00:00,2018-08-22 00:32:00,,pupper,Twitter for iPhone,12.0,10.0,2520,825,This pupper is sprouting a flower out of her head. 12/10 revolutionary af https://t.co/glmvQBRjv4,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg,1,Pembroke,0.696372,True,Cardigan,0.121052,True,Shetland Sheepdog,0.050592000000000005,True
688385280030670848,2016-01-16 00:00:00,2018-08-22 15:40:00,Louis,,Twitter for iPhone,12.0,10.0,10180,5035,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with https://t.co/vz2DukO0th,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg,2,Golden Retriever,0.900437,True,Cocker Spaniel,0.0222925,True,Sombrero,0.0149968,False
688211956440801280,2016-01-16 00:00:00,2018-08-22 04:11:00,Derby,,Twitter for iPhone,13.0,10.0,2426,937,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann) https://t.co/o4Nfc8WoAO,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg,1,Bannister,0.369449,False,Four-Poster,0.105307,False,Shoji,0.0987669,False
688179443353796608,2016-01-16 00:00:00,2018-08-22 02:02:00,Lizzie,pupper,Twitter for iPhone,10.0,10.0,2328,669,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs https://t.co/mFhvtX36om,https://pbs.twimg.com/media/CYznjAcUEAQ5Zq7.jpg,1,Sorrel,0.81152,False,Horse Cart,0.0248201,False,Arabian Camel,0.0151553,False
688116655151435777,2016-01-15 00:00:00,2018-08-22 21:52:00,,,Twitter for iPhone,10.0,10.0,3093,888,Please send dogs. I'm tired of seeing other stuff like this dangerous pirate. We only rate dogs. Thank you... 10/10 https://t.co/YdLytdZOqv,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg,1,Pug,0.973819,True,Chihuahua,0.010891,True,Staffordshire Bullterrier,0.00686389,True
688064179421470721,2016-01-15 00:00:00,2018-08-22 18:24:00,Kilo,,Twitter for iPhone,11.0,10.0,1878,408,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10 https://t.co/GS76SfkraY,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,Eskimo Dog,0.240602,True,Norwegian Elkhound,0.180369,True,Siberian Husky,0.0907388,True
687826841265172480,2016-01-15 00:00:00,2018-08-22 02:41:00,Louis,,Twitter for iPhone,12.0,10.0,2989,1292,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly https://t.co/17RGvOZO9P,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,Pomeranian,0.99721,True,Pekinese,0.0008032410000000001,True,Keeshond,0.000372515,True
687818504314159109,2016-01-15 00:00:00,2018-08-22 02:08:00,,pupper,Twitter for iPhone,12.0,10.0,2758,1080,With great pupper comes great responsibility. 12/10 https://t.co/hK6xB042EP,https://pbs.twimg.com/media/CYufR8_WQAAWCqo.jpg,1,Lakeland Terrier,0.873029,True,Soft-Coated Wheaten Terrier,0.0609242,True,Toy Poodle,0.0170309,True
687807801670897665,2016-01-15 00:00:00,2018-08-22 01:25:00,Trooper,,Twitter for iPhone,11.0,10.0,2625,801,Meet Trooper & Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1,Staffordshire Bullterrier,0.151113,True,Boxer,0.135697,True,American Staffordshire Terrier,0.0865912,True
687704180304273409,2016-01-14 00:00:00,2018-08-22 18:33:00,Blakely,pupper,Twitter for iPhone,9.0,10.0,2660,950,Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,Miniature Pinscher,0.956063,True,Toy Terrier,0.0122306,True,Chihuahua,0.00539748,True
687664829264453632,2016-01-14 00:00:00,2018-08-22 15:57:00,Opal,,Twitter for iPhone,11.0,10.0,2121,576,Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,Pug,0.957365,True,French Bulldog,0.0385587,True,Toy Poodle,0.0006673610000000001,True
687494652870668288,2016-01-14 00:00:00,2018-08-22 04:41:00,Marq,,Twitter for iPhone,7.0,10.0,2104,654,This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,Rottweiler,0.391471,True,Miniature Pinscher,0.273595,True,Tibetan Mastiff,0.0416919,True
687480748861947905,2016-01-14 00:00:00,2018-08-22 03:45:00,,,Twitter for iPhone,12.0,10.0,1760,281,Another magnificent photo. 12/10 https://t.co/X5w387K5jr,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg,1,English Springer,0.472273,True,English Setter,0.16686199999999998,True,Brittany Spaniel,0.163411,True
687476254459715584,2016-01-14 00:00:00,2018-08-22 03:28:00,Curtis,pupper,Twitter for iPhone,11.0,10.0,2187,619,This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,1,Wood Rabbit,0.702725,False,Angora,0.190659,False,Hare,0.105072,False
687460506001633280,2016-01-14 00:00:00,2018-08-22 02:25:00,Kramer,,Twitter for iPhone,10.0,10.0,2243,614,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,Boston Bull,0.223366,True,Boxer,0.183596,True,French Bulldog,0.17691600000000002,True
687317306314240000,2016-01-13 00:00:00,2018-08-22 16:56:00,Tyrone,,Twitter for iPhone,11.0,10.0,22073,10411,This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,Shih-Tzu,0.747208,True,Maltese Dog,0.0910254,True,Lhasa,0.0357878,True
687312378585812992,2016-01-13 00:00:00,2018-08-22 16:36:00,,pupper,Twitter for iPhone,7.0,10.0,4777,2146,"""You got any games on your phone"" 7/10 for invasive brown Dalmatian pupper https://t.co/yzGR9xjE9Q",https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg,1,Seat Belt,0.703561,False,Great Dane,0.139909,True,Weimaraner,0.0211125,True
687127927494963200,2016-01-13 00:00:00,2018-08-22 04:23:00,Gordon,,Twitter for iPhone,9.0,10.0,6004,2591,Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,Pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-Tzu,0.120505,True
687124485711986689,2016-01-13 00:00:00,2018-08-22 04:10:00,Samson,,Twitter for iPhone,11.0,10.0,2371,577,Say hello to Samson. He's a Firecracker Häagen-Dazs. 11/10 objects in mirror may be more petable than they appear https://t.co/03vR9dn7jy,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg,1,Car Mirror,0.997121,False,Seat Belt,0.000375087,False,Beagle,0.000216206,True
687109925361856513,2016-01-13 00:00:00,2018-08-22 03:12:00,Baxter,,Twitter for iPhone,11.0,10.0,6370,2803,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2,Borzoi,0.883086,True,Whippet,0.0229336,True,Saluki,0.0216056,True
687102708889812993,2016-01-13 00:00:00,2018-08-22 02:43:00,,,Twitter for iPhone,5.0,10.0,2571,1124,Army of water dogs here. None of them know where they're going. Have no real purpose. Aggressive barks. 5/10 for all https://t.co/A88x73TwMN,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg,1,Fiddler Crab,0.992069,False,Quail,0.0024906,False,Rock Crab,0.00151257,False
687096057537363968,2016-01-13 00:00:00,2018-08-22 02:17:00,,pupper,Twitter for iPhone,11.0,10.0,2449,695,This pupper's New Year's resolution was to become a Hershey's kiss. 11/10 she's super pumped about it https://t.co/D7jYj6vdwC,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg,1,Labrador Retriever,0.417107,True,Chesapeake Bay Retriever,0.34173000000000003,True,German Short-Haired Pointer,0.177702,True
686947101016735744,2016-01-12 00:00:00,2018-08-22 16:25:00,Jackson,,Twitter for iPhone,11.0,10.0,9433,3582,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,1,Refrigerator,0.799795,False,Medicine Chest,0.182538,False,Ice Bear,0.00143058,False
686749460672679938,2016-01-12 00:00:00,2018-08-22 03:20:00,,,Twitter for iPhone,8.0,10.0,3812,1666,Strange pup here. Easily manipulated. Rather inbred. Sharp for a dog. Appears uncomfortable. 8/10 would still pet https://t.co/nSQrhwbk1V,https://pbs.twimg.com/media/CYfS75fWAAAllde.jpg,1,Cheeseburger,0.643808,False,Hotdog,0.201378,False,Bagel,0.0638797,False
686730991906516992,2016-01-12 00:00:00,2018-08-22 02:06:00,,,Twitter for iPhone,12.0,10.0,4543,1350,I just love this picture. 12/10 lovely af https://t.co/Kc84eFNhYU,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg,1,Tibetan Mastiff,0.338812,True,Newfoundland,0.180925,True,Golden Retriever,0.180023,True
686683045143953408,2016-01-11 00:00:00,2018-08-22 22:56:00,Mona,pupper,Twitter for iPhone,11.0,10.0,3072,912,This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,Norwich Terrier,0.100499,True,Cocker Spaniel,0.0806711,True,Golden Retriever,0.0794062,True
686618349602762752,2016-01-11 00:00:00,2018-08-22 18:39:00,Olivia,pupper,Twitter for iPhone,11.0,10.0,4042,1544,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,Rottweiler,0.441331,True,Miniature Pinscher,0.23318000000000005,True,Gordon Setter,0.093582,True
686606069955735556,2016-01-11 00:00:00,2018-08-22 17:50:00,Horace,,Twitter for iPhone,10.0,10.0,2071,607,"Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1,Labrador Retriever,0.320012,True,Ibizan Hound,0.208172,True,Saluki,0.0789747,True
686386521809772549,2016-01-11 00:00:00,2018-08-22 03:17:00,Crimson,,Twitter for iPhone,11.0,10.0,3553,996,Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey & parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1,Yorkshire Terrier,0.477704,True,Silky Terrier,0.171673,True,Australian Terrier,0.08833400000000001,True
686377065986265092,2016-01-11 00:00:00,2018-08-22 02:40:00,Birf,pupper,Twitter for iPhone,10.0,10.0,2433,637,Meet Birf. He thinks he's gone blind. 10/10 very frightened pupper https://t.co/oDkspjNWYX,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,1,German Shepherd,0.830816,True,Leonberg,0.0763252,True,Bloodhound,0.0374486,True
686358356425093120,2016-01-11 00:00:00,2018-08-22 01:25:00,,,Twitter for iPhone,10.0,10.0,2398,776,Heartwarming scene here. Son reuniting w father after coming home from deployment. Very moving. 10/10 for both pups https://t.co/95JJevQOWW,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg,1,Pug,0.985237,True,Bull Mastiff,0.00884062,True,Boxer,0.00232143,True
686050296934563840,2016-01-10 00:00:00,2018-08-22 05:01:00,Flávio,,Twitter for iPhone,11.0,10.0,2420,836,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,Pomeranian,0.985789,True,Keeshond,0.00408291,True,Pekinese,0.00333366,True
686034024800862208,2016-01-10 00:00:00,2018-08-22 03:57:00,,,Twitter for iPhone,12.0,10.0,3424,1324,Your fav crew is back and this time they're embracing cannabis culture. 12/10 for all https://t.co/oSvRDuMm1D,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg,1,Great Dane,0.23692,True,Irish Wolfhound,0.117608,True,Greater Swiss Mountain Dog,0.1039,True
686007916130873345,2016-01-10 00:00:00,2018-08-22 02:13:00,,pupper,Twitter for iPhone,11.0,10.0,2704,472,This pupper has a magical eye. 11/10 I can't stop looking at it https://t.co/heAGpKTpPW,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg,1,Rhodesian Ridgeback,0.885301,True,Redbone,0.0423354,True,Seat Belt,0.010493,False
686003207160610816,2016-01-10 00:00:00,2018-08-22 01:54:00,Hammond,,Twitter for iPhone,3.0,10.0,2009,735,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,1,Damselfly,0.190786,False,Common Newt,0.0981314,False,Whiptail,0.0889582,False
685973236358713344,2016-01-09 00:00:00,2018-08-22 23:55:00,Lorelei,,Twitter for iPhone,11.0,10.0,2326,611,This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,Siberian Husky,0.450678,True,Eskimo Dog,0.430275,True,Malamute,0.11859,True
685943807276412928,2016-01-09 00:00:00,2018-08-22 21:58:00,,pupper,Twitter for iPhone,8.0,10.0,1801,696,This is the newly formed pupper a capella group. They're just starting out but I see tons of potential. 8/10 for all https://t.co/wbAcvFoNtn,https://pbs.twimg.com/ext_tw_video_thumb/685943751555051520/pu/img/rlBvQWaFPUMx1MTi.jpg,1,Papillon,0.200812,True,Toy Terrier,0.114512,True,Cardigan,0.0945196,True
685906723014619143,2016-01-09 00:00:00,2018-08-22 19:31:00,Olive,,Twitter for iPhone,9.0,10.0,8277,3303,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1,Yorkshire Terrier,0.414963,True,Briard,0.0635052,True,Pekinese,0.0536822,True
685667379192414208,2016-01-09 00:00:00,2018-08-22 03:40:00,Marty,pupper,Twitter for iPhone,9.0,10.0,2579,666,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,1,Sliding Door,0.344526,False,Doormat,0.190027,False,Washbasin,0.0463264,False
685663452032069632,2016-01-09 00:00:00,2018-08-22 03:24:00,Brooks,,Twitter for iPhone,12.0,10.0,3557,1656,"Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1,Chesapeake Bay Retriever,0.171174,True,Tennis Ball,0.090644,False,Racket,0.0485077,False
685641971164143616,2016-01-09 00:00:00,2018-08-22 01:59:00,Otis,pupper,Twitter for iPhone,7.0,10.0,3218,885,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1,Lakeland Terrier,0.253839,True,Airedale,0.213349,True,Three-Toed Sloth,0.0838341,False
685547936038666240,2016-01-08 00:00:00,2018-08-22 19:45:00,,pupper,Twitter for iPhone,14.0,10.0,35052,17465,Everybody needs to read this. Jack is our first 14/10. Truly heroic pupper https://t.co/3m6bNGXWnM,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg,1,Web Site,0.923987,False,Oscilloscope,0.00971237,False,Hand-Held Computer,0.00876857,False
685532292383666176,2016-01-08 00:00:00,2018-08-22 18:43:00,,,Twitter for iPhone,9.0,10.0,3336,1298,"For the last time, WE. DO. NOT. RATE. BULBASAUR. We only rate dogs. Please only send dogs. Thank you ...9/10 https://t.co/GboDG8WhJG",https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg,1,White Wolf,0.318524,False,Dingo,0.215436,False,Collie,0.0958052,True
685325112850124800,2016-01-08 00:00:00,2018-08-22 05:00:00,,,Twitter for iPhone,10.0,10.0,10471,4535,"""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,Golden Retriever,0.586937,True,Labrador Retriever,0.39826,True,Kuvasz,0.00540969,True
685321586178670592,2016-01-08 00:00:00,2018-08-22 04:46:00,Rocky,,Twitter for iPhone,10.0,10.0,2910,735,This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,Boston Bull,0.972483,True,French Bulldog,0.0254693,True,Boxer,0.000457544,True
685315239903100929,2016-01-08 00:00:00,2018-08-22 04:21:00,,,Twitter for iPhone,11.0,10.0,3676,1234,I would like everyone to appreciate this pup's face as much as I do. 11/10 https://t.co/QIe7oxkSNo,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg,2,Chow,0.470162,True,Pomeranian,0.159677,True,Eskimo Dog,0.105074,True
685307451701334016,2016-01-08 00:00:00,2018-08-22 03:50:00,Petrick,floofer,Twitter for iPhone,11.0,10.0,2262,496,Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,Pomeranian,0.963176,True,Shetland Sheepdog,0.0194683,True,Keeshond,0.00860493,True
685268753634967552,2016-01-08 00:00:00,2018-08-22 01:16:00,Hubertson,pupper,Twitter for iPhone,10.0,10.0,3419,1371,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,Pug,0.999044,True,Norwegian Elkhound,0.000546586,True,Bull Mastiff,0.000235195,True
685198997565345792,2016-01-07 00:00:00,2018-08-22 20:39:00,Alfie,,Twitter for iPhone,11.0,10.0,2566,764,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1,Dishwasher,0.8888290000000001,False,Stove,0.013411500000000002,False,Old English Sheepdog,0.00967138,True
685169283572338688,2016-01-07 00:00:00,2018-08-22 18:41:00,Gerbald,pupper,Twitter for iPhone,11.0,10.0,4489,1620,Meet Gerbald. He just found out he's adopted. Poor pupper. Snazzy tongue tho. 11/10 would hold close in time of need https://t.co/UfGkB9Wrud,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,Bernese Mountain Dog,0.975096,True,Appenzeller,0.0145781,True,Entlebucher,0.00594348,True
684959798585110529,2016-01-07 00:00:00,2018-08-22 04:48:00,Jerry,,Twitter for iPhone,5.0,10.0,7004,3487,This is Jerry. He's a neat dog. No legs (tragic). Has more horns than a dog usually does. Bark is unique af. 5/10 https://t.co/85q7xlplsJ,https://pbs.twimg.com/media/CYF3TSlWMAAaoG5.jpg,1,Llama,0.379624,False,Triceratops,0.162761,False,Hog,0.0842515,False
684940049151070208,2016-01-07 00:00:00,2018-08-22 03:30:00,Oreo,,Twitter for iPhone,12.0,10.0,3523,1191,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet https://t.co/zNeLxJeAoL,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,Border Collie,0.665578,True,Collie,0.176846,True,Old English Sheepdog,0.0651747,True
684926975086034944,2016-01-07 00:00:00,2018-08-22 02:38:00,Bruiser,,Twitter for iPhone,11.0,10.0,3849,552,Meet Bruiser & Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1,Labrador Retriever,0.769412,True,Golden Retriever,0.144893,True,Lion,0.0214398,False
684914660081053696,2016-01-07 00:00:00,2018-08-22 01:49:00,,,Twitter for iPhone,12.0,10.0,3848,1662,"""Hello yes I'll just get one of each color thanks"" 12/10 for all https://t.co/AMDsllQs7a",https://pbs.twimg.com/media/CYFOP6cWEAAWp-k.jpg,1,Shopping Cart,0.46095,False,Chow,0.261288,True,Labrador Retriever,0.0741938,True
684902183876321280,2016-01-07 00:00:00,2018-08-22 00:59:00,Perry,,Twitter for iPhone,11.0,10.0,2053,605,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10 https://t.co/JVvIrUmTkR,https://pbs.twimg.com/media/CYFC5lmWAAAEIho.jpg,1,Pembroke,0.708034,True,Cardigan,0.291447,True,Dingo,0.000184561,False
